Filename,Type,Image Size (MB),Image X,Image Y,DPI,(Center) Coordinate,Favorite,Continent,Bit color,Alpha,Hockey Team,User Tags
Mumbai_003796.raw,raw,37.81,1920,1080,600,"19.41784, 73.09181",Yes,Asia,,,,"""""""Travel, Sunset, Wildlife, City, Street"""""""
Mumbai_003797.tiff,tiff,31.62,3264,2448,300,"19° 10' N, 73° 26' E",,Asia,,,,"""""""Beach, Work, Travel, Black and White"""""""
Cape_Town_003798.cr2,cr2,35.51,4000,3000,300,"34° 15' S, 19° 58' E",,Africa,14,,,"""""""City"""""""
Berlin_003799.tif,tif,15.7,6000,4000,600,"52.27370, 13.59221",,Europe,24,Y,,"""""""Vacation, Festival"""""""
Buenos_Aires_003800.jpeg,jpeg,14.43,5472,3648,150,"34° 23' S, 58° 03' W",,South America,24,Y,,"""""""Macro"""""""
Vancouver_003801.raw,raw,28.61,4032,3024,1200,"49.44826, -122.64307",,North America,14,,,"""""""Urban, Black and White, Panorama"""""""
Los_Angeles_003802.png,png,11.52,3264,2448,150,"34° 27' N, 118° 37' W",,North America,24,Y,Bruins,"""""""Festival, Abstract, Wedding"""""""
Berlin_003803.arw,arw,33.81,2048,1536,600,"52° 33' N, 13° 27' E",,Europe,16,,,"""""""Night, Wedding, Sunset"""""""
Mumbai_003804.cr2,cr2,44.03,5472,3648,1200,"19.19510, 73.12922",,Asia,,,,"""""""Holiday"""""""
Sydney_003805.jpeg,jpeg,24.2,5472,3648,72,"34° 39' S, 152° 37' E",,Australia,,,,"""""""City, Wildlife"""""""
Singapore_003806.jpeg,jpeg,6.14,3264,2448,72,"2° 39' N, 104° 50' E",,Asia,32,Y,,"""""""Beach, Black and White, Sunrise"""""""
Barcelona_003807.tiff,tiff,34.58,3840,2160,600,"41.87580, 1.73151",,Europe,32,,,
Rio_de_Janeiro_003808.tif,tif,12.13,3264,2448,300,"23° 59' S, 43° 19' W",,South America,24,,,"""""""Concert, Macro, City, Sunset"""""""
Vancouver_003809.jpeg,jpeg,9.47,4032,3024,150,"49° 48' N, 123° 32' W",,North America,32,,,"""""""Sunset, Urban, Concert, HDR"""""""
New_York_003810.arw,arw,23.98,4032,3024,600,"40.56451, -73.56746",,North America,,Y,,
Rio_de_Janeiro_003811.png,png,7.67,5472,3648,72,"-22.42663, -43.04867",,South America,32,,,"""""""Vacation, Beach, Mountain, Food, Festival"""""""
Mumbai_003812.tif,tif,8.94,3264,2448,300,"19.48340, 73.20738",,Asia,32,,,"""""""Food, Beach, Vintage, Panorama"""""""
Los_Angeles_003813.tiff,tiff,31.45,4000,3000,300,"33.86607, -117.95426",,North America,,,,"""""""Festival"""""""
New_York_003814.png,png,14.29,5472,3648,96,,,North America,32,Y,,"""""""Vintage, Travel, Concert, Abstract"""""""
Mumbai_003815.tiff,tiff,21.34,5472,3648,300,"19.56440, 73.07873",,Asia,48,Y,,"""""""Sunrise, Sunset, HDR, Work, Wildlife"""""""
Cairo_003816.cr2,cr2,34.09,5472,3648,1200,"29.76756, 31.31164",Yes,Africa,14,,,"""""""Nature"""""""
Vancouver_003817.nef,nef,19.06,2048,1536,300,"48.90221, -123.28524",Yes,North America,16,Y,,"""""""HDR, Nature"""""""
Sydney_003818.arw,arw,35.69,2048,1536,1200,"-33.58291, 151.53180",,Australia,16,,,
Paris_003819.jpg,jpg,9.22,4000,3000,300,"49° 46' N, 2° 42' E",,Europe,32,,,"""""""Forest, Work, Art, Panorama, Sports"""""""
Cape_Town_003820.jpeg,jpeg,14.48,2048,1536,96,"-34.01011, 18.17780",,Africa,24,Y,,
Mumbai_003821.raw,raw,22.49,6000,4000,600,"19° 01' N, 73° 31' E",Yes,Asia,,,,"""""""Art, Sunset, Travel"""""""
Rio_de_Janeiro_003822.arw,arw,16.53,2048,1536,600,"-22.83813, -42.99874",,South America,14,,,"""""""Festival, Beach, Golden Hour, Wildlife, Food"""""""
New_York_003823.jpeg,jpeg,11.08,4032,3024,150,"40.36996, -74.33955",,North America,32,,,
Cairo_003824.jpg,jpg,13.66,6000,4000,150,"30° 31' N, 31° 10' E",,Africa,24,,,"""""""Urban, Sports, Vintage, Black and White"""""""
Paris_003825.jpg,jpg,10.32,3264,2448,150,"49.11882, 2.60967",,Europe,32,,,"""""""Event, Panorama, Wedding, Golden Hour, Festival"""""""
Buenos_Aires_003826.cr2,cr2,34.31,6000,4000,600,"-34.67770, -58.26545",,South America,14,,,"""""""Architecture, Travel, City"""""""
Tokyo_003827.png,png,24.82,4000,3000,300,"35.52425, 139.41668",,Asia,32,Y,,"""""""Art, Abstract, Landscape, Sunset, Wedding"""""""
Cape_Town_003828.tiff,tiff,15.12,3840,2160,300,"34° 21' S, 18° 50' E",,Africa,,Y,,"""""""Nature, Sunrise, Concert, Black and White"""""""
Cairo_003829.tif,tif,9.21,2048,1536,600,"30° 58' N, 31° 06' E",,Africa,24,Y,,"""""""Blue Hour, Portrait, Beach, Forest"""""""
London_003830.cr2,cr2,38.84,1920,1080,300,"51.43548, 0.27835",,Europe,14,,,
Mumbai_003831.jpg,jpg,6.48,3264,2448,300,"19.23602, 72.49316",,,24,,,"""""""Street"""""""
Cape_Town_003832.jpeg,jpeg,23.04,4032,3024,72,"-34.38122, 18.10474",,,24,,,"""""""Landscape, Panorama"""""""
Barcelona_003833.arw,arw,21.29,6000,4000,1200,"41.45526, 2.31513",,Europe,16,Y,,"""""""Concert, Travel, Urban, Forest, Vacation"""""""
Buenos_Aires_003834.tif,tif,9.16,3840,2160,300,"35° 22' S, 59° 00' W",,South America,48,,,"""""""Forest, Mountain, Beach, Macro"""""""
Vancouver_003835.cr2,cr2,32.66,4000,3000,300,"48.79730, -123.08442",,North America,14,,,"""""""Travel, Portrait, Urban, Panorama, Holiday"""""""
London_003836.nef,nef,40.35,3840,2160,300,"52° 59' N, 0° 57' E",,Europe,16,,,
Buenos_Aires_003837.arw,arw,17.04,5472,3648,1200,"34° 41' S, 59° 08' W",,South America,,,Bruins,"""""""Panorama, Work, Macro"""""""
New_York_003838.raw,raw,22.93,3264,2448,1200,"41° 55' N, 74° 18' W",,,14,Y,,"""""""Forest, Wildlife"""""""
Rio_de_Janeiro_003839.raw,raw,43.01,1920,1080,1200,"-22.58865, -43.45266",,South America,,,Canadiens,"""""""Festival"""""""
Sydney_003840.jpeg,jpeg,22.05,3264,2448,300,"34° 19' S, 151° 09' E",,Australia,32,Y,,"""""""Golden Hour, Architecture"""""""
Vancouver_003841.raw,raw,22.11,4032,3024,600,"49.57208, -122.88780",,North America,,,,
Cairo_003842.nef,nef,27.16,4032,3024,1200,"30° 26' N, 31° 03' E",,Africa,14,Y,Senators,"""""""Portrait, Holiday"""""""
Vancouver_003843.cr2,cr2,31.26,5472,3648,1200,"49° 54' N, 123° 08' W",,North America,16,,,"""""""Vacation, Landscape"""""""
Sydney_003844.cr2,cr2,28.32,5472,3648,600,"-33.74792, 151.51387",,Australia,16,,,"""""""Art, Urban"""""""
Barcelona_003845.arw,arw,30.88,4032,3024,600,"42° 11' N, 2° 29' E",,Europe,14,,,"""""""Urban"""""""
Tokyo_003846.cr2,cr2,38.6,3264,2448,1200,,,Asia,14,Y,,"""""""Art"""""""
New_York_003847.cr2,cr2,35.18,3264,2448,1200,"41° 39' N, 74° 19' W",,North America,14,Y,,"""""""Urban, Night, Abstract, Food"""""""
London_003848.jpeg,jpeg,13.14,4000,3000,300,"51.77161, -0.03654",,Europe,32,Y,,"""""""Abstract"""""""
Berlin_003849.tiff,tiff,26.91,5472,3648,300,"52° 54' N, 13° 06' E",,Europe,32,,,"""""""Macro, Sunset"""""""
Cairo_003850.arw,arw,39.46,5472,3648,300,"29.98184, 31.35182",,Africa,16,Y,,"""""""Vacation, Sunrise, Art, Street"""""""
Vancouver_003851.tiff,tiff,21.16,6000,4000,300,"48.85338, -123.11225",,North America,48,Y,,"""""""Sports, Architecture, Vintage, Urban, Sunrise"""""""
Cairo_003852.nef,nef,15.46,3264,2448,300,"30.36150, 30.82010",,Africa,14,Y,Leafs,"""""""Street, Concert, Golden Hour, Holiday"""""""
Buenos_Aires_003853.jpg,jpg,17.32,5472,3648,300,"35° 38' S, 58° 35' W",Yes,South America,24,Y,,"""""""Family, Concert"""""""
New_York_003854.jpeg,jpeg,10.67,6000,4000,150,"41.04940, -74.15785",,North America,32,,,"""""""Golden Hour, Vintage, Panorama, Festival"""""""
Buenos_Aires_003855.jpeg,jpeg,10.92,5472,3648,150,"34° 07' S, 58° 35' W",,South America,32,Y,,"""""""Vacation, Panorama, Blue Hour, Wedding, Landscape"""""""
Sydney_003856.raw,raw,20.21,3264,2448,300,,Yes,Australia,14,,,"""""""Nature, Concert"""""""
Paris_003857.cr2,cr2,33.01,5472,3648,300,"48.46596, 2.41151",,,,,Rangers,"""""""Family, Work, Food, Art, Vintage"""""""
Berlin_003858.png,png,12.56,4032,3024,150,"52.54967, 13.89116",,Europe,,,,"""""""Golden Hour, Work, Macro, Abstract, Street"""""""
Paris_003859.raw,raw,18.5,2048,1536,600,"49° 55' N, 2° 48' E",,Europe,14,,,"""""""Sports, Travel, Event, Vacation"""""""
New_York_003860.cr2,cr2,20.48,4000,3000,300,"40.59959, -73.83351",,North America,,,,"""""""Nature, Street, Travel, Art, Landscape"""""""
Vancouver_003861.raw,raw,18.48,6000,4000,1200,"49° 28' N, 123° 36' W",,North America,16,Y,,"""""""Vintage, Night, Architecture, Vacation"""""""
Sydney_003862.tiff,tiff,23.24,1920,1080,1200,"-34.05769, 151.70626",,Australia,48,Y,,"""""""Festival, HDR"""""""
Vancouver_003863.jpg,jpg,10.53,3840,2160,150,,,North America,24,,,
Singapore_003864.jpeg,jpeg,6.18,2048,1536,300,"1° 27' N, 104° 27' E",,Asia,,,,"""""""Work"""""""
Paris_003865.nef,nef,27.16,3264,2448,600,"49° 49' N, 2° 46' E",,Europe,,,,"""""""Mountain, Architecture"""""""
Tokyo_003866.cr2,cr2,33.25,3264,2448,300,"35.47783, 140.02073",Yes,Asia,16,,,"""""""Street"""""""
New_York_003867.raw,raw,18.53,3840,2160,1200,"40° 50' N, 74° 53' W",,,14,,,"""""""Panorama, Beach, Wildlife, Golden Hour"""""""
Mumbai_003868.cr2,cr2,24.32,3264,2448,300,"19° 55' N, 73° 52' E",Yes,Asia,14,,,"""""""Family, Work, HDR"""""""
Tokyo_003869.nef,nef,38.38,4000,3000,600,"36° 46' N, 139° 47' E",,,,,,"""""""Macro, Forest, Sports"""""""
Singapore_003870.tif,tif,20.92,1920,1080,600,"1° 48' N, 104° 33' E",,Asia,24,Y,,"""""""Vacation, Golden Hour, Sunset"""""""
Berlin_003871.jpeg,jpeg,23.14,1920,1080,150,"52° 36' N, 14° 45' E",,Europe,32,,,"""""""City, Work, Nature, Beach, Panorama"""""""
New_York_003872.tif,tif,15.24,4000,3000,300,"41.01969, -73.52087",,North America,24,,,"""""""City"""""""
Vancouver_003873.cr2,cr2,26.02,3264,2448,600,,,North America,16,,Senators,"""""""Holiday"""""""
Berlin_003874.png,png,6.34,3840,2160,96,"52.10011, 13.38113",,Europe,24,,Canucks,"""""""Nature, Panorama, Golden Hour"""""""
Cairo_003875.raw,raw,30.81,6000,4000,300,"29.95922, 31.28137",,Africa,,Y,,"""""""Blue Hour, Landscape, Sunrise, Urban"""""""
New_York_003876.arw,arw,39.48,5472,3648,300,"41.12191, -74.16883",Yes,North America,14,,,"""""""Event, Concert, Travel, HDR, Black and White"""""""
Berlin_003877.nef,nef,23.31,4032,3024,1200,"52° 59' N, 13° 31' E",Yes,Europe,14,,,"""""""Beach, Work, Architecture, Food"""""""
Mumbai_003878.cr2,cr2,28.73,1920,1080,1200,"18.69173, 72.62691",Yes,Asia,16,Y,,"""""""Mountain, Urban, Sunset, Portrait, Holiday"""""""
New_York_003879.tif,tif,17.56,4000,3000,600,"40.68743, -73.92164",,,,,Leafs,
Singapore_003880.jpeg,jpeg,11.07,2048,1536,150,"2° 32' N, 104° 51' E",,Asia,24,,,"""""""Food, Nature"""""""
Tokyo_003881.raw,raw,30.36,4032,3024,300,"35.59498, 139.51129",,Asia,,,,"""""""Holiday, Sunrise, Wedding, Sunset, Urban"""""""
Mumbai_003882.jpg,jpg,8.3,2048,1536,150,"18.88390, 72.59909",,Asia,32,,,"""""""Sunrise, Black and White, Event"""""""
Vancouver_003883.nef,nef,42.39,1920,1080,1200,"48.91901, -122.95793",Yes,North America,16,,,"""""""Travel"""""""
Barcelona_003884.tiff,tiff,29.1,4000,3000,1200,"41.34259, 1.80689",,Europe,48,,,"""""""Wedding"""""""
Cairo_003885.tiff,tiff,17.86,3264,2448,1200,"30.24780, 30.94275",Yes,Africa,,Y,,"""""""Beach, Vacation, Wedding"""""""
Cairo_003886.tiff,tiff,23.6,1920,1080,600,"30° 24' N, 31° 28' E",,Africa,24,,,"""""""Macro, Event"""""""
Cape_Town_003887.raw,raw,26.67,4032,3024,600,"-34.13615, 18.04941",,Africa,14,Y,,
Berlin_003888.raw,raw,18.33,6000,4000,300,"52.25573, 13.56888",,Europe,16,,,"""""""Concert, Landscape"""""""
Cairo_003889.tif,tif,17.16,3264,2448,600,"30° 40' N, 32° 14' E",,,,,Canucks,"""""""Urban, Nature, Family"""""""
Berlin_003890.png,png,14.04,3840,2160,96,"53° 51' N, 13° 32' E",,Europe,,Y,,"""""""Landscape"""""""
Tokyo_003891.tif,tif,30.64,2048,1536,600,"35.29742, 139.75757",,Asia,48,,,"""""""Concert, Holiday, Landscape, Nature, Sports"""""""
Barcelona_003892.arw,arw,39.27,2048,1536,300,"41.62615, 2.65910",,Europe,,,,"""""""HDR, Sunrise"""""""
Singapore_003893.raw,raw,37.17,4032,3024,1200,"0.86722, 104.02534",Yes,Asia,,,,"""""""Golden Hour, Beach"""""""
Cairo_003894.png,png,22.28,3840,2160,96,"30° 40' N, 31° 31' E",,Africa,32,,,"""""""Panorama, Food, Work, Sunrise, Sports"""""""
New_York_003895.tiff,tiff,27.0,1920,1080,300,"41° 27' N, 74° 09' W",,,32,Y,,"""""""Sports, Nature, Food, Panorama"""""""
Sydney_003896.png,png,22.46,4000,3000,300,"-33.55248, 150.80946",,Australia,24,,,"""""""Urban, Event"""""""
New_York_003897.arw,arw,25.49,6000,4000,600,"41° 17' N, 74° 29' W",,North America,14,Y,Rangers,"""""""Work"""""""
Tokyo_003898.jpg,jpg,19.82,6000,4000,150,"35.74832, 139.43173",,Asia,32,Y,,"""""""Wildlife, Forest"""""""
Mumbai_003899.raw,raw,41.95,4000,3000,300,"19.24274, 72.62278",,Asia,14,,,"""""""City, HDR, Festival, Work, Mountain"""""""
Cairo_003900.arw,arw,24.74,6000,4000,600,"30.47839, 31.41799",,Africa,,Y,,"""""""Urban, Beach"""""""
London_003901.cr2,cr2,40.64,3264,2448,600,"51° 18' N, 1° 41' W",,Europe,14,,,"""""""Work, Portrait, Sports"""""""
Paris_003902.tif,tif,21.43,2048,1536,600,"48.85004, 2.80812",,Europe,,Y,,"""""""Abstract, Festival, Holiday, Mountain, Macro"""""""
Buenos_Aires_003903.tif,tif,12.96,1920,1080,600,"35° 09' S, 58° 52' W",,South America,,,,
Paris_003904.jpeg,jpeg,2.05,6000,4000,300,"49° 29' N, 2° 11' E",,Europe,24,,,"""""""Vintage"""""""
Mumbai_003905.tiff,tiff,10.68,5472,3648,1200,"19° 05' N, 73° 22' E",,Asia,,,,"""""""Abstract, Food"""""""
Mumbai_003906.jpg,jpg,23.59,5472,3648,96,"19° 23' N, 73° 35' E",,,32,,,"""""""Architecture, Nature, Vacation"""""""
London_003907.arw,arw,39.22,6000,4000,600,"51.44646, -0.19032",Yes,Europe,16,,,"""""""Vintage, Abstract, Panorama, Event, Beach"""""""
New_York_003908.nef,nef,22.87,1920,1080,1200,,,North America,14,,,"""""""Sports, HDR, Vintage, Concert"""""""
Singapore_003909.nef,nef,38.81,6000,4000,600,,,Asia,14,Y,,"""""""Sports, Vintage"""""""
Singapore_003910.tif,tif,32.98,3840,2160,1200,"1° 03' N, 104° 05' E",,Asia,24,,,"""""""Vacation, Sunset, Wedding, Sports"""""""
Mumbai_003911.cr2,cr2,36.99,4032,3024,1200,"18.85863, 72.42114",,Asia,16,Y,,"""""""Street"""""""
New_York_003912.nef,nef,38.82,4032,3024,600,"41° 39' N, 74° 10' W",Yes,North America,,Y,,"""""""Night, Art, Street"""""""
London_003913.arw,arw,27.28,2048,1536,300,"51° 21' N, 0° 27' E",,Europe,16,,Oilers,"""""""Wedding, Art, Abstract, Blue Hour, Travel"""""""
Los_Angeles_003914.arw,arw,18.71,1920,1080,600,"34° 07' N, 119° 14' W",Yes,North America,14,Y,,"""""""Night"""""""
Berlin_003915.raw,raw,43.79,1920,1080,300,"52.48544, 13.72282",Yes,Europe,,Y,,"""""""Work"""""""
Singapore_003916.cr2,cr2,24.74,5472,3648,1200,"1° 31' N, 104° 45' E",,Asia,16,Y,,"""""""City, Work, Beach"""""""
Paris_003917.jpeg,jpeg,24.3,2048,1536,72,"49.03646, 2.62184",,Europe,32,Y,,"""""""Festival, Architecture, Family"""""""
Cairo_003918.nef,nef,37.97,6000,4000,1200,,,Africa,16,Y,,"""""""Urban, Panorama"""""""
Rio_de_Janeiro_003919.png,png,21.9,4032,3024,96,"-23.29756, -42.67922",,South America,24,Y,,"""""""Street, Food"""""""
Sydney_003920.jpeg,jpeg,23.91,1920,1080,150,"34° 05' S, 152° 51' E",,Australia,24,,Blackhawks,"""""""Street, HDR"""""""
Rio_de_Janeiro_003921.jpg,jpg,17.16,2048,1536,72,"-22.68861, -43.25733",Yes,South America,32,,,"""""""Street, Family, Black and White"""""""
Paris_003922.jpg,jpg,17.82,6000,4000,72,"49.33878, 2.82469",,Europe,32,Y,,
Rio_de_Janeiro_003923.nef,nef,36.42,3840,2160,300,"-23.16601, -43.01301",,South America,14,,,"""""""Macro, Concert, Wildlife, Golden Hour, City"""""""
Rio_de_Janeiro_003924.jpeg,jpeg,24.39,2048,1536,300,"-22.91274, -43.17330",,South America,32,,,"""""""Blue Hour, Mountain, Food, Forest, Nature"""""""
Cape_Town_003925.raw,raw,24.07,4032,3024,300,"-33.84573, 18.74279",,Africa,14,,,"""""""Portrait, Holiday, Food"""""""
Mumbai_003926.tiff,tiff,20.59,1920,1080,1200,"19.42292, 72.97006",,Asia,24,,Flames,"""""""Black and White"""""""
London_003927.nef,nef,39.56,3264,2448,1200,"52° 57' N, 0° 54' W",,Europe,14,,,"""""""Night"""""""
Berlin_003928.jpeg,jpeg,20.26,4032,3024,96,"53° 00' N, 13° 40' E",,Europe,24,,,"""""""Architecture, Night, Family, Street, City"""""""
Berlin_003929.tiff,tiff,23.11,4032,3024,1200,"52.14182, 13.21436",,Europe,48,,,
Los_Angeles_003930.tiff,tiff,27.36,3264,2448,300,"34° 09' N, 118° 23' W",,North America,48,,,"""""""HDR, Wedding, Blue Hour, Sunrise, Nature"""""""
Cape_Town_003931.jpeg,jpeg,5.68,6000,4000,150,"34° 49' S, 18° 36' E",,Africa,24,,,
Berlin_003932.png,png,6.02,1920,1080,150,"52.26105, 13.45885",Yes,Europe,32,,,"""""""Panorama, Forest, Food, Architecture"""""""
Paris_003933.cr2,cr2,43.89,2048,1536,300,"49° 11' N, 2° 43' E",,,14,Y,,"""""""Black and White, Abstract, Sunrise"""""""
Sydney_003934.jpg,jpg,20.6,2048,1536,300,"34° 02' S, 151° 47' E",,Australia,,,,
Cape_Town_003935.jpg,jpg,7.88,3840,2160,300,"34° 21' S, 18° 11' E",Yes,Africa,24,,,"""""""Vintage, Family, Beach"""""""
Mumbai_003936.png,png,21.13,4032,3024,150,"19.48366, 72.76321",,Asia,24,Y,,"""""""Landscape, Golden Hour, Vintage, Urban"""""""
Vancouver_003937.tif,tif,12.19,5472,3648,600,"49° 56' N, 123° 01' W",,North America,32,,,"""""""Blue Hour, Sports, Food"""""""
Mumbai_003938.jpg,jpg,19.88,4000,3000,72,,,Asia,24,,,"""""""Architecture, Golden Hour, Vacation"""""""
Tokyo_003939.jpeg,jpeg,17.62,6000,4000,72,"35.48168, 139.83229",,Asia,24,,,"""""""Holiday, Golden Hour, HDR"""""""
Cape_Town_003940.arw,arw,42.69,3264,2448,600,"-33.49453, 18.63031",,Africa,16,Y,,"""""""Black and White, Panorama, Event, Vintage"""""""
Los_Angeles_003941.arw,arw,23.69,5472,3648,600,"33.92145, -118.04014",,North America,16,,,"""""""City"""""""
London_003942.jpg,jpg,19.88,3840,2160,96,"51° 08' N, 0° 21' E",,Europe,,,,"""""""Urban, Family"""""""
Cape_Town_003943.png,png,13.18,4000,3000,72,"-34.30352, 18.89279",,Africa,,,,"""""""Forest, Wedding, Art, Architecture"""""""
Singapore_003944.jpg,jpg,13.3,2048,1536,96,"2° 35' N, 104° 20' E",,Asia,24,,,"""""""Wedding, Black and White, Holiday"""""""
New_York_003945.nef,nef,33.19,1920,1080,600,"41° 19' N, 74° 24' W",,North America,16,,Rangers,"""""""Forest"""""""
Sydney_003946.nef,nef,21.2,6000,4000,600,"-34.17904, 151.01262",,Australia,,,,"""""""Sunset, Abstract, Landscape"""""""
Cape_Town_003947.jpeg,jpeg,14.86,5472,3648,300,"34° 59' S, 18° 50' E",Yes,Africa,24,,,
Cairo_003948.jpg,jpg,19.38,3264,2448,96,"29.85119, 31.30556",,Africa,24,,,"""""""Event, Urban"""""""
Buenos_Aires_003949.nef,nef,36.75,3840,2160,600,"35° 40' S, 58° 24' W",,South America,14,,Jets,"""""""Sports, HDR, Vintage"""""""
Paris_003950.jpeg,jpeg,16.63,6000,4000,72,,,Europe,32,,,"""""""Panorama, Sunset, Work, Beach"""""""
Tokyo_003951.tif,tif,9.56,6000,4000,300,"36° 23' N, 139° 07' E",,Asia,32,,,"""""""Festival, Concert"""""""
Sydney_003952.cr2,cr2,23.75,2048,1536,300,"34° 01' S, 151° 13' E",,Australia,,Y,,"""""""Forest, Vintage, Macro"""""""
London_003953.tiff,tiff,14.37,6000,4000,300,"51° 48' N, 0° 24' W",,Europe,24,Y,,"""""""Landscape, Vacation, Architecture"""""""
Sydney_003954.tiff,tiff,13.12,1920,1080,1200,"-33.69329, 150.95930",Yes,,32,Y,,"""""""Wedding, Festival"""""""
Mumbai_003955.nef,nef,40.63,3264,2448,1200,"19° 07' N, 73° 06' E",,Asia,14,Y,,"""""""Urban, Portrait, Forest, Golden Hour"""""""
Barcelona_003956.jpeg,jpeg,4.44,4032,3024,150,"42° 38' N, 2° 12' E",,Europe,24,Y,,"""""""Macro, Wildlife, Wedding"""""""
Buenos_Aires_003957.raw,raw,28.42,3264,2448,600,"-34.61386, -58.01612",,South America,16,Y,,"""""""Food, Family, Art, Festival, Nature"""""""
New_York_003958.tif,tif,16.03,4000,3000,300,,,North America,24,Y,,"""""""City, Work"""""""
Sydney_003959.cr2,cr2,27.67,1920,1080,300,"34° 23' S, 151° 24' E",,Australia,16,Y,,"""""""Art"""""""
London_003960.jpeg,jpeg,17.63,4032,3024,96,"51.45895, 0.20432",,,24,,,"""""""Vintage"""""""
Tokyo_003961.tiff,tiff,8.22,2048,1536,600,"35.67839, 140.01358",,Asia,48,,,"""""""Night, Beach"""""""
Rio_de_Janeiro_003962.png,png,13.47,1920,1080,96,"-22.60642, -43.57769",,South America,32,Y,,"""""""Holiday, Sunrise, HDR, Mountain, City"""""""
Mumbai_003963.png,png,7.58,4000,3000,96,"18.86659, 72.81613",,Asia,24,,,"""""""Work, Concert, Urban, Night"""""""
Barcelona_003964.tiff,tiff,12.29,4032,3024,600,"42° 00' N, 2° 32' E",,Europe,24,,,"""""""Work"""""""
Rio_de_Janeiro_003965.tiff,tiff,34.83,4000,3000,300,"-22.67462, -43.27163",Yes,South America,,,Canadiens,"""""""Panorama, Abstract, Black and White, Blue Hour"""""""
Vancouver_003966.jpeg,jpeg,9.75,6000,4000,96,,Yes,North America,,Y,,"""""""Family, Event, Art, Panorama"""""""
Paris_003967.png,png,7.57,5472,3648,72,"49° 35' N, 2° 26' E",,Europe,32,,,"""""""Macro, Nature"""""""
Buenos_Aires_003968.arw,arw,15.35,4032,3024,1200,"35° 26' S, 59° 06' W",,South America,16,,,"""""""Urban"""""""
Tokyo_003969.png,png,4.26,6000,4000,300,"35.55288, 139.53691",,Asia,24,Y,,"""""""Family, Portrait, Night, Urban"""""""
Tokyo_003970.jpeg,jpeg,4.72,4032,3024,300,"36° 28' N, 140° 28' E",,Asia,32,,,"""""""Black and White"""""""
Buenos_Aires_003971.arw,arw,15.02,4032,3024,1200,"-34.90416, -58.12720",,South America,16,,,"""""""Macro, HDR, Night, Architecture, Work"""""""
Los_Angeles_003972.png,png,22.11,5472,3648,72,,,North America,32,,,
Cairo_003973.nef,nef,44.45,4000,3000,600,"29.89164, 31.25698",,Africa,14,,Senators,"""""""Macro, Event, Sports"""""""
Paris_003974.png,png,11.2,2048,1536,150,"49° 24' N, 2° 43' E",,Europe,32,,,"""""""Portrait, Landscape"""""""
Barcelona_003975.tiff,tiff,16.91,6000,4000,300,"42° 37' N, 3° 56' E",,Europe,32,,,"""""""Festival, Work, HDR"""""""
London_003976.nef,nef,16.89,1920,1080,1200,"51.14100, 0.21955",,Europe,16,Y,,"""""""Portrait"""""""
Barcelona_003977.arw,arw,30.9,6000,4000,1200,"41.46342, 2.41678",,Europe,16,,,"""""""City, Event, Abstract, Sunset"""""""
Cape_Town_003978.raw,raw,38.09,3264,2448,300,"34° 54' S, 18° 28' E",,Africa,14,Y,,"""""""Wildlife, Art, Nature, Landscape"""""""
Tokyo_003979.jpg,jpg,13.74,1920,1080,96,"35.35979, 139.53440",Yes,Asia,32,,,"""""""Sports"""""""
Paris_003980.arw,arw,42.14,4000,3000,300,"49° 14' N, 3° 12' E",,Europe,16,Y,,
Cape_Town_003981.jpg,jpg,9.3,1920,1080,150,"34° 36' S, 18° 39' E",,Africa,32,,,"""""""Festival, Architecture, Work"""""""
Los_Angeles_003982.tiff,tiff,9.13,4000,3000,300,"33.73578, -118.60576",,North America,24,,,"""""""Blue Hour"""""""
Singapore_003983.arw,arw,31.6,4000,3000,300,"1° 31' N, 103° 41' E",Yes,Asia,14,Y,,
Paris_003984.png,png,5.5,2048,1536,150,"48° 59' N, 2° 54' E",,Europe,32,,,"""""""Sunrise, Festival"""""""
